id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,score_in,bars_held,regime,session,c_bos,c_choch,c_ob,c_fvg,c_retest,c_rsi_div,c_regime,c_news_ok
1,2019-01-02 10:30:00,2019-01-03 02:30:00,-1,1.143799520879029,1.153799520879029,1.1271328542123624,1.1358737775687948,timeout,0.1,78.55743310234212,0.7925743310234206,75.0,64,range,london,1,1,1,1,1,0,0,1
2,2019-01-03 15:30:00,2019-01-04 07:30:00,1,1.140357171958398,1.130357171958398,1.1570238386250646,1.1400860526394188,timeout,0.1,-3.411193189792738,-0.027111931897927353,75.0,64,range,ny,1,1,1,1,1,0,0,1
3,2019-01-07 02:15:00,2019-01-07 18:15:00,1,1.141981883546958,1.1365613960838188,1.1510160293188565,1.1476304875529675,timeout,0.19,105.99347611418104,1.0420841380819745,75.0,64,bull,asia,1,0,1,1,1,0,1,1
4,2019-01-07 20:15:00,2019-01-08 12:15:00,1,1.1470952227940399,1.1393371052819712,1.1600254186474876,1.1458092787138947,timeout,0.13,-17.627273041886973,-0.16575465351545818,75.0,64,bull,ny,1,0,1,1,1,0,1,1
5,2019-01-09 00:30:00,2019-01-09 16:30:00,1,1.1456525622726539,1.139887737367613,1.1552606037810553,1.1535859922812424,timeout,0.18,141.54174015459267,1.3761788327085893,87.5,64,bull,asia,1,1,1,1,1,0,1,1
6,2019-01-11 00:15:00,2019-01-11 16:15:00,1,1.1514624159604847,1.1451476510438219,1.1619870241549228,1.1471514647002232,timeout,0.16,-70.09522016418379,-0.6826780279478242,75.0,64,bull,asia,1,0,1,1,1,0,1,1
7,2019-01-14 08:00:00,2019-01-15 00:00:00,-1,1.1475621226975987,1.1559748535063707,1.1335409046829787,1.1473764552322654,timeout,0.12,1.388009583999935,0.02206982126894287,75.0,64,bear,london,1,0,1,0,1,1,1,1
8,2019-01-15 08:45:00,2019-01-16 00:45:00,-1,1.1460611317160234,1.1547235746669402,1.1316237267978289,1.1410995447744356,timeout,0.12,58.69904329905324,0.5727699414242797,87.5,64,bear,london,1,1,1,1,1,0,1,1
9,2019-01-16 02:45:00,2019-01-16 18:45:00,-1,1.1400889083042596,1.1455670659564103,1.1309586455506748,1.140756276345122,timeout,0.19,-14.009992776386097,-0.121823445625084,75.0,64,bear,asia,1,0,1,1,1,0,1,1
10,2019-01-16 20:45:00,2019-01-17 12:45:00,-1,1.1392034473765602,1.1464233256958347,1.1271703168444362,1.1401776332879825,timeout,0.14,-14.618602759912024,-0.13493107062781892,75.0,64,bear,ny,1,1,1,0,1,0,1,1
11,2019-01-17 15:30:00,2019-01-18 07:30:00,-1,1.1375248382451983,1.1475248382451984,1.1208581715785317,1.1394970905193627,timeout,0.1,-20.4225227416431,-0.19722522741643084,75.0,64,bear,ny,1,1,1,0,1,0,1,1
12,2019-01-21 11:15:00,2019-01-22 03:15:00,-1,1.1369555860395122,1.1427203299246642,1.1273476795642587,1.1370078624224262,timeout,0.18,-2.200974892452928,-0.009068292357045966,75.0,64,bear,london,1,1,1,0,1,0,1,1
13,2019-01-22 05:15:00,2019-01-22 21:15:00,-1,1.1355744323300587,1.1392200818895637,1.1294983497308837,1.136133892774157,timeout,0.28,-17.624892434754663,-0.1534597428981484,87.5,64,bear,asia,1,1,1,1,1,0,1,1
14,2019-01-23 09:15:00,2019-01-23 16:00:00,-1,1.1361306655799257,1.1422502330525606,1.1259313864588676,1.1385758760753157,opposite,0.17,-42.75857842163064,-0.3995724381378897,75.0,27,bear,london,1,1,1,0,1,0,1,1
15,2019-01-24 14:00:00,2019-01-25 06:00:00,-1,1.1364569142101588,1.1464569142101588,1.1197902475434922,1.1317936609790649,timeout,0.1,45.93253231093956,0.4663253231093952,75.0,64,bear,ny,1,0,1,0,1,1,1,1
16,2019-01-28 15:00:00,2019-01-29 07:00:00,1,1.143454895243118,1.133454895243118,1.1601215619097847,1.1436556498053514,timeout,0.1,1.3075456223334068,0.020075456223334048,75.0,64,bull,ny,1,0,1,1,0,1,1,1
17,2019-01-30 02:30:00,2019-01-30 07:00:00,1,1.1439265165071628,1.1383845963521915,1.1531630500987817,1.1429675908058794,opposite,0.18,-18.520662623101554,-0.1730313094502491,75.0,18,bull,asia,1,0,1,1,1,0,1,1
18,2019-01-30 12:15:00,2019-01-30 20:00:00,-1,1.1439006088837744,1.1508817876805417,1.1322653108891623,1.1480287894271817,opposite,0.15,-62.97270815110867,-0.591330012249341,75.0,31,bull,london,1,1,1,0,1,1,0,1
19,2019-01-31 06:30:00,2019-01-31 17:15:00,1,1.1498825984301067,1.1441744555147284,1.159396169955737,1.144129941416204,sl,0.18,-104.80782625024672,-1.007798350388955,75.0,43,bull,asia,1,0,1,0,1,1,1,1
20,2019-02-03 22:15:00,2019-02-04 14:15:00,-1,1.145395461813019,1.150505678927514,1.136878433288861,1.1439283962798938,timeout,0.2,27.94131066250512,0.28708477551060657,75.0,64,range,off,1,1,1,1,1,0,0,1
