id,ts_in,ts_out,side,entry,sl,tp,exit_price,exit_reason,lots,pnl_usd,r_realized,score_in,bars_held,regime,session,c_bos,c_choch,c_ob,c_fvg,c_retest,c_rsi_div,c_regime,c_news_ok
339,2020-06-26 16:00:00,2020-06-29 05:45:00,-1,1758.1,1776.07,1728.15,1771.72,opposite,0.05,-68.46,-0.758,75.0,51,bear,ny,1,1,1,0,1,0,1,1
340,2020-06-30 04:30:00,2020-06-30 11:15:00,-1,1770.7,1787.26,1743.09,1772.03,opposite,0.06,-8.4,-0.08,75.0,27,bull,asia,1,0,1,1,1,1,0,1
341,2020-07-01 10:15:00,2020-07-01 15:15:00,1,1787.14,1769.69,1816.21,1778.61,opposite,0.06,-51.58,-0.489,75.0,20,bull,london,1,0,1,1,1,0,1,1
342,2020-07-02 16:15:00,2020-07-02 18:00:00,-1,1767.46,1786.82,1735.19,1776.51,opposite,0.05,-45.59,-0.467,87.5,7,bear,ny,1,1,1,1,1,0,1,1
343,2020-07-03 04:00:00,2020-07-06 01:00:00,-1,1774.89,1792.3,1745.87,1774.06,timeout,0.06,4.51,0.047,75.0,64,range,asia,1,0,1,1,1,1,0,1
344,2020-07-06 04:00:00,2020-07-06 05:30:00,1,1774.85,1760.61,1798.58,1773.28,opposite,0.07,-11.47,-0.11,75.0,6,bull,asia,1,1,1,0,1,0,1,1
345,2020-07-07 04:30:00,2020-07-07 20:30:00,1,1784.53,1769.81,1809.06,1796.16,timeout,0.07,80.93,0.79,75.0,64,bull,asia,1,0,1,0,1,1,1,1
346,2020-07-07 23:15:00,2020-07-08 16:15:00,1,1795.32,1779.02,1822.48,1811.59,timeout,0.06,97.21,0.998,75.0,64,bull,off,1,0,1,1,1,0,1,1
347,2020-07-09 18:15:00,2020-07-10 11:15:00,-1,1801.37,1818.27,1773.19,1802.8,timeout,0.06,-9.04,-0.085,75.0,64,range,ny,1,1,1,1,0,1,0,1
348,2020-07-10 16:00:00,2020-07-13 09:00:00,1,1809.13,1792.39,1837.04,1806.03,timeout,0.06,-19.04,-0.185,87.5,64,bull,ny,1,1,1,1,1,0,1,1
349,2020-07-14 09:15:00,2020-07-15 02:15:00,1,1801.31,1785.4,1827.84,1809.14,timeout,0.06,46.54,0.492,75.0,64,bear,london,1,0,1,1,1,1,0,1
350,2020-07-15 14:30:00,2020-07-16 07:30:00,-1,1805.83,1822.41,1778.22,1810.71,timeout,0.06,-29.67,-0.294,75.0,64,bull,ny,1,1,1,1,1,0,0,1
351,2020-07-16 10:00:00,2020-07-17 03:00:00,-1,1806.04,1820.9,1781.26,1799.03,timeout,0.07,48.54,0.471,75.0,64,range,london,1,1,1,1,1,0,0,1
352,2020-07-20 12:15:00,2020-07-21 05:15:00,1,1811.61,1799.02,1832.58,1816.51,timeout,0.08,38.7,0.39,87.5,64,bull,london,1,0,1,1,1,1,1,1
