signal_id,direction,entry_bar,exit_bar,entry_price,exit_price,stop_loss,take_profit,confluence_score,exit_reason,bars_held,pnl_price,pnl_price_raw,r_multiple,initial_risk,spread_cost,slippage_cost,commission,components,cmp_BOS,cmp_FVG,cmp_OrderBlock,cmp_Regime,cmp_News,cmp_Volume,cmp_Momentum,cmp_RSI_Divergence
033622410411,SHORT,2025-04-22 22:00:00,2025-04-22 22:15:00,3335.41,3318.565,3364.43,3262.86,70.8341281162303,regime_shifted,1,12.6258,16.845,0.435,29.02,2.6616,1.5576,0.0,"{'BOS': 12.75, 'FVG': 15.0, 'OrderBlock': 3.773, 'Regime': 15.061, 'News': 0.0, 'Volume': 0.0, 'Momentum': 3.0, 'RSI_Divergence': 0.0}",12.75,15.0,3.773,15.061,0.0,0.0,3.0,0.0
