signal_id,direction,n_bars,pnl_log,r_multiple,pnl_r,entry_bar,exit_bar
trade_3583,LONG,1,-0.0002169317448270005,-216.9317448270005,-216.9317448270005,2021-11-29 23:45:00,2021-11-29 23:45:00
trade_3585,LONG,26,0.0030028392518749837,2.0134418796317424,2.0134418796317424,2021-11-30 00:15:00,2021-11-30 06:30:00
trade_3587,LONG,3,7.506728460922264e-05,0.08796166114216729,0.08796166114216729,2021-11-30 07:00:00,2021-11-30 07:30:00
trade_3589,SHORT,9,-0.0022916281903966784,-2.0336475272163264,-2.0336475272163264,2021-11-30 08:15:00,2021-11-30 10:15:00
trade_3591,SHORT,2,0.0008239864222037462,23.958022610933753,23.958022610933753,2021-11-30 11:45:00,2021-11-30 12:00:00
trade_3593,SHORT,77,0.0013571990908422518,0.1634217746886464,0.1634217746886464,2021-11-30 13:00:00,2021-12-01 08:00:00
trade_3595,SHORT,4,0.0009533015405446223,1.4055913318657567,1.4055913318657567,2021-12-01 16:00:00,2021-12-01 16:45:00
trade_3597,SHORT,1,-0.00043723184362640365,-437.2318436264037,-437.2318436264037,2021-12-01 17:15:00,2021-12-01 17:15:00
trade_3599,SHORT,1,-0.0006711261483328999,-671.1261483328999,-671.1261483328999,2021-12-01 18:45:00,2021-12-01 18:45:00
trade_3601,SHORT,1,-7.067730952109087e-05,-70.67730952109088,-70.67730952109088,2021-12-01 23:00:00,2021-12-01 23:00:00
trade_3603,SHORT,1,-0.00021644687086863897,-216.44687086863897,-216.44687086863897,2021-12-01 23:30:00,2021-12-01 23:30:00
trade_3605,SHORT,196,0.0022554106225027393,0.3852309958178934,0.3852309958178934,2021-12-02 00:00:00,2021-12-06 00:45:00
trade_3607,SHORT,13,-0.0002524408161483808,-0.5053833543414609,-0.5053833543414609,2021-12-06 01:15:00,2021-12-06 04:15:00
trade_3609,SHORT,11,0.0005449748360941191,0.7639484831232879,0.7639484831232879,2021-12-06 05:00:00,2021-12-06 07:30:00
trade_3611,SHORT,1,-0.0010991398565249433,-1099.1398565249433,-1099.1398565249433,2021-12-06 08:00:00,2021-12-06 08:00:00
trade_3613,SHORT,5,-0.0004249310657557599,-0.33690943216492536,-0.33690943216492536,2021-12-06 09:30:00,2021-12-06 10:30:00
trade_3615,SHORT,2,-0.0007258660918781899,-6.447601994563746,-6.447601994563746,2021-12-06 12:00:00,2021-12-06 12:15:00
trade_3617,SHORT,7,0.0003631596702385244,0.3196682540320866,0.3196682540320866,2021-12-06 13:00:00,2021-12-06 14:30:00
trade_3619,SHORT,209,-0.005132474760874712,-0.9575402189757773,-0.9575402189757773,2021-12-06 15:00:00,2021-12-08 19:00:00
trade_3621,SHORT,11,0.0002600189960727187,0.32228538531134104,0.32228538531134104,2021-12-08 19:30:00,2021-12-08 22:00:00
trade_3623,SHORT,4,-0.00011021056842324675,-0.44739374882422517,-0.44739374882422517,2021-12-08 22:45:00,2021-12-08 23:30:00
trade_3625,SHORT,184,0.0023303860978006507,0.4962550339852983,0.4962550339852983,2021-12-09 00:15:00,2021-12-12 22:00:00
trade_3627,LONG,5,-0.00011050773896929236,-0.15289878938258197,-0.15289878938258197,2021-12-12 22:45:00,2021-12-12 23:45:00
trade_3629,SHORT,5,0.00028730234349056723,0.6958426937593082,0.6958426937593082,2021-12-13 00:15:00,2021-12-13 01:15:00
trade_3631,SHORT,19,0.0014871075847859244,1.8123597472355748,1.8123597472355748,2021-12-13 02:00:00,2021-12-13 06:30:00
trade_3633,SHORT,1,-2.2152466567142584e-05,-22.152466567142586,-22.152466567142586,2021-12-13 07:00:00,2021-12-13 07:00:00
trade_3635,LONG,1,-0.0006203171791936079,-620.3171791936079,-620.3171791936079,2021-12-13 08:30:00,2021-12-13 08:30:00
trade_3637,SHORT,1,-6.211841546781097e-05,-62.11841546781097,-62.11841546781097,2021-12-13 10:00:00,2021-12-13 10:00:00
trade_3639,SHORT,10,-0.0006830843741710451,-0.5083770926085175,-0.5083770926085175,2021-12-13 10:30:00,2021-12-13 12:45:00
trade_3641,SHORT,1,-0.00017731832675692445,-177.31832675692445,-177.31832675692445,2021-12-13 13:15:00,2021-12-13 13:15:00
trade_3643,LONG,45,-0.0012716024566856376,-0.4660200923760302,-0.4660200923760302,2021-12-13 13:45:00,2021-12-14 00:45:00
trade_3645,LONG,5,0.00021276878762168435,0.6658664756509579,0.6658664756509579,2021-12-14 01:15:00,2021-12-14 02:15:00
trade_3647,LONG,41,0.00233268003110811,1.0519725261606039,1.0519725261606039,2021-12-14 03:00:00,2021-12-14 13:00:00
trade_3649,LONG,5,-0.0009154492642410506,-1.0707095989131787,-1.0707095989131787,2021-12-14 13:45:00,2021-12-14 14:45:00
trade_3651,LONG,1,-0.0006473582688872984,-647.3582688872984,-647.3582688872984,2021-12-14 15:45:00,2021-12-14 15:45:00
trade_3653,LONG,1,-0.0005368484463833258,-536.8484463833258,-536.8484463833258,2021-12-14 16:45:00,2021-12-14 16:45:00
trade_3655,LONG,1,-0.00028385151208471405,-283.85151208471405,-283.85151208471405,2021-12-14 17:45:00,2021-12-14 17:45:00
trade_3657,LONG,1,-0.00015983377321697025,-159.83377321697026,-159.83377321697026,2021-12-14 19:30:00,2021-12-14 19:30:00
trade_3659,LONG,1,-0.00025316961833319045,-253.16961833319047,-253.16961833319047,2021-12-14 20:15:00,2021-12-14 20:15:00
trade_3661,LONG,1,-0.00016434985234392834,-164.34985234392835,-164.34985234392835,2021-12-14 21:15:00,2021-12-14 21:15:00
trade_3663,LONG,2,7.994386168616276e-05,0.5785654455235187,0.5785654455235187,2021-12-14 21:45:00,2021-12-14 22:00:00
trade_3665,LONG,1,-6.217800677077887e-05,-62.17800677077887,-62.17800677077887,2021-12-14 23:45:00,2021-12-14 23:45:00
trade_3667,SHORT,1,0.00014190876177396956,141.90876177396956,141.90876177396956,2021-12-15 09:30:00,2021-12-15 09:30:00
trade_3669,LONG,4,0.00039935748349856565,0.6994669435907298,0.6994669435907298,2021-12-15 11:45:00,2021-12-15 12:30:00
trade_3671,LONG,5,0.0007729005475241904,1.2187449057997388,1.2187449057997388,2021-12-15 16:00:00,2021-12-15 17:00:00
trade_3673,LONG,1,-0.0013168433258026072,-1316.8433258026073,-1316.8433258026073,2021-12-15 19:15:00,2021-12-15 19:15:00
trade_3675,SHORT,2,-0.0016708071401625058,-1.7834874632769888,-1.7834874632769888,2021-12-15 20:00:00,2021-12-15 20:15:00
trade_3677,SHORT,29,-0.001675186640193639,-0.4483069816501466,-0.4483069816501466,2021-12-16 12:15:00,2021-12-16 19:15:00
trade_3679,SHORT,1,6.181288359070955e-05,61.81288359070955,61.81288359070955,2021-12-16 20:00:00,2021-12-16 20:00:00
trade_3681,LONG,4,-0.0020452298735656542,-3.6566049388899478,-3.6566049388899478,2021-12-17 13:00:00,2021-12-17 13:45:00
trade_3683,LONG,3,-0.0006807773502191039,-1.0397260168303946,-1.0397260168303946,2021-12-17 14:15:00,2021-12-17 14:45:00
trade_3685,LONG,25,-0.005584661393348925,-2.7090812495995102,-2.7090812495995102,2021-12-17 15:15:00,2021-12-17 21:15:00
trade_3687,LONG,10,0.000671670862060379,1.3094069595534739,1.3094069595534739,2021-12-17 21:45:00,2021-12-20 00:00:00
trade_3689,SHORT,1,-0.0002846367342919804,-284.6367342919804,-284.6367342919804,2021-12-20 02:30:00,2021-12-20 02:30:00
trade_3691,SHORT,6,-0.0005904118182845019,-2.1000743504371426,-2.1000743504371426,2021-12-20 09:45:00,2021-12-20 11:00:00
trade_3693,SHORT,5,7.54089271218547e-05,0.16884223562528441,0.16884223562528441,2021-12-20 11:30:00,2021-12-20 12:30:00
trade_3695,LONG,2,0.0005311544323564346,7.708496717985064,7.708496717985064,2021-12-20 14:30:00,2021-12-20 14:45:00
trade_3697,LONG,1,0.0001548669143207734,154.8669143207734,154.8669143207734,2021-12-20 15:15:00,2021-12-20 15:15:00
trade_3698,SHORT,2,0.0010624265047719623,5.479633486514571,5.479633486514571,2021-12-20 15:30:00,2021-12-20 15:45:00
trade_3700,SHORT,5,0.001337632855402119,0.9141636715631265,0.9141636715631265,2021-12-20 16:15:00,2021-12-20 17:15:00
trade_3702,LONG,79,0.0006473008667526027,0.22295787883824889,0.22295787883824889,2021-12-21 00:15:00,2021-12-21 19:45:00
trade_3704,LONG,9,0.0012152683371605398,0.8516991981893458,0.8516991981893458,2021-12-22 13:45:00,2021-12-22 15:45:00
trade_3706,LONG,2,-0.0007149982208969596,-1.878083133046745,-1.878083133046745,2021-12-22 16:30:00,2021-12-22 16:45:00
trade_3708,LONG,1,-0.0002030671982819847,-203.0671982819847,-203.0671982819847,2021-12-22 18:15:00,2021-12-22 18:15:00
trade_3710,LONG,10,0.00047227170182799797,0.6042832463589097,0.6042832463589097,2021-12-22 19:00:00,2021-12-22 21:15:00
trade_3712,SHORT,178,0.0018948057531094178,0.4578770562931097,0.4578770562931097,2021-12-23 00:15:00,2021-12-24 20:30:00
trade_3714,SHORT,1,-1.325465956515384e-05,-13.25465956515384,-13.25465956515384,2021-12-24 21:00:00,2021-12-24 21:00:00
trade_3716,SHORT,2,0.00025182184400372525,0.7394781818555171,0.7394781818555171,2021-12-26 22:15:00,2021-12-26 22:30:00
trade_3718,SHORT,2,0.00022958767038452972,1.5320787859682892,1.5320787859682892,2021-12-26 23:30:00,2021-12-26 23:45:00
trade_3720,LONG,62,0.00040638735457792445,0.18081272692763392,0.18081272692763392,2021-12-27 00:15:00,2021-12-27 15:30:00
trade_3722,LONG,18,0.0007595127119831,0.9632996916436889,0.9632996916436889,2021-12-27 16:00:00,2021-12-27 20:15:00
trade_3724,LONG,1,4.414874596234439e-05,44.14874596234439,44.14874596234439,2021-12-27 21:15:00,2021-12-27 21:15:00
trade_3726,LONG,2,8.828385023504335e-06,0.10878255577652815,0.10878255577652815,2021-12-27 22:30:00,2021-12-27 22:45:00
trade_3728,SHORT,1,0.0006315208600721881,631.520860072188,631.520860072188,2021-12-28 08:30:00,2021-12-28 08:30:00
trade_3730,LONG,4,-0.0001323772754278927,-0.31709455668719566,-0.31709455668719566,2021-12-28 12:15:00,2021-12-28 13:00:00
trade_3732,LONG,1,0.00016329160607117004,163.29160607117004,163.29160607117004,2021-12-28 13:30:00,2021-12-28 13:30:00
trade_3734,LONG,74,-0.0032203297700868793,-1.0972867238219772,-1.0972867238219772,2021-12-28 14:00:00,2021-12-29 08:15:00
trade_3736,LONG,2,-0.0008507508832319736,-2.5135078697601543,-2.5135078697601543,2021-12-29 08:45:00,2021-12-29 09:00:00
trade_3738,SHORT,1,0.00030097418488364986,300.97418488364985,300.97418488364985,2021-12-29 12:30:00,2021-12-29 12:30:00
trade_3740,SHORT,1,-0.0004999989042244609,-499.99890422446094,-499.99890422446094,2021-12-29 13:00:00,2021-12-29 13:00:00
trade_3742,SHORT,1,-0.0010906787796121547,-1090.6787796121548,-1090.6787796121548,2021-12-29 14:15:00,2021-12-29 14:15:00
trade_3744,SHORT,7,-0.00029979058970285315,-0.9368974887815079,-0.9368974887815079,2021-12-29 18:15:00,2021-12-29 19:45:00
trade_3746,SHORT,2,-0.00014986159868614774,-3.4347781902425365,-3.4347781902425365,2021-12-29 20:15:00,2021-12-29 20:30:00
trade_3748,SHORT,3,4.4059171468448076e-06,0.023434344612533832,0.023434344612533832,2021-12-29 22:00:00,2021-12-29 22:30:00
trade_3750,SHORT,1,-0.00029517434224102696,-295.174342241027,-295.174342241027,2021-12-29 23:00:00,2021-12-29 23:00:00
trade_3752,SHORT,1,-0.00013654432756617506,-136.54432756617507,-136.54432756617507,2021-12-29 23:30:00,2021-12-29 23:30:00
trade_3754,LONG,1,0.0003171498824053778,317.1498824053778,317.1498824053778,2021-12-30 00:15:00,2021-12-30 00:15:00
trade_3756,LONG,5,-0.0003966417715780779,-1.2318321606730247,-1.2318321606730247,2021-12-30 01:30:00,2021-12-30 02:30:00
trade_3758,LONG,6,-0.0009174312570092025,-4.564876030436808,-4.564876030436808,2021-12-30 03:45:00,2021-12-30 05:00:00
trade_3760,LONG,4,-0.0009800935846735785,-2.1948156647274137,-2.1948156647274137,2021-12-30 05:30:00,2021-12-30 06:15:00
trade_3762,LONG,1,-0.0005656533667994554,-565.6533667994555,-565.6533667994555,2021-12-30 08:00:00,2021-12-30 08:00:00
trade_3764,LONG,1,0.0003581353126535353,358.1353126535353,358.1353126535353,2021-12-30 08:30:00,2021-12-30 08:30:00
trade_3766,LONG,1,0.00024329447377063692,243.29447377063693,243.29447377063693,2021-12-30 09:00:00,2021-12-30 09:00:00
trade_3768,LONG,1,0.0002519955184660502,251.99551846605019,251.99551846605019,2021-12-30 10:15:00,2021-12-30 10:15:00
trade_3770,LONG,85,0.0026416126538593987,0.6864432548064454,0.6864432548064454,2021-12-30 14:00:00,2021-12-31 11:00:00
trade_3772,LONG,4,-7.061056072126416e-05,-0.05531241015689388,-0.05531241015689388,2021-12-31 11:30:00,2021-12-31 12:15:00
trade_3774,LONG,4,-7.058750868720233e-05,-0.08053598187745742,-0.08053598187745742,2021-12-31 12:45:00,2021-12-31 13:30:00
trade_3776,LONG,19,0.0037356409534753518,1.937238055055787,1.937238055055787,2021-12-31 14:15:00,2021-12-31 18:45:00
trade_3778,LONG,20,-0.0012172802543725537,-1.0609328448189297,-1.0609328448189297,2021-12-31 19:15:00,2022-01-03 00:00:00
trade_3780,SHORT,2,0.000599324896091278,1.6027151116913274,1.6027151116913274,2022-01-03 02:30:00,2022-01-03 02:45:00
trade_3782,SHORT,6,-0.00020272622773900243,-0.5204733510812612,-0.5204733510812612,2022-01-03 03:15:00,2022-01-03 04:30:00
trade_3784,SHORT,1,0.0002822267710822833,282.22677108228334,282.22677108228334,2022-01-03 05:15:00,2022-01-03 05:15:00
trade_3786,SHORT,1,0.0002469288240214135,246.9288240214135,246.9288240214135,2022-01-03 05:45:00,2022-01-03 05:45:00
trade_3788,SHORT,2,-0.00025130003813567917,-0.2829279965359625,-0.2829279965359625,2022-01-03 07:45:00,2022-01-03 08:00:00
trade_3790,SHORT,15,-0.0012426686362343137,-0.5796477865786824,-0.5796477865786824,2022-01-03 08:45:00,2022-01-03 12:15:00
trade_3792,SHORT,1,0.000268552700678744,268.55270067874403,268.55270067874403,2022-01-03 13:00:00,2022-01-03 13:00:00
trade_3794,SHORT,2,0.00092026446398741,2.297563465483224,2.297563465483224,2022-01-03 15:00:00,2022-01-03 15:15:00
trade_3796,SHORT,1,0.00021713842659957066,217.13842659957066,217.13842659957066,2022-01-03 17:15:00,2022-01-03 17:15:00
trade_3798,SHORT,1,5.760253807258758e-05,57.602538072587585,57.602538072587585,2022-01-03 17:45:00,2022-01-03 17:45:00
trade_3800,SHORT,1,2.2127271641841738e-05,22.127271641841737,22.127271641841737,2022-01-03 19:15:00,2022-01-03 19:15:00
trade_3802,SHORT,1,8.409368040949243e-05,84.09368040949244,84.09368040949244,2022-01-03 20:00:00,2022-01-03 20:00:00
trade_3804,SHORT,2,2.6556663068513895e-05,4.242565575262217,4.242565575262217,2022-01-03 20:30:00,2022-01-03 20:45:00
trade_3806,LONG,127,-0.00026098630854676913,-0.05850746987680605,-0.05850746987680605,2022-01-04 01:45:00,2022-01-05 09:15:00
trade_3808,LONG,9,0.0016287906632725868,0.8428858304350724,0.8428858304350724,2022-01-05 13:15:00,2022-01-05 15:15:00
trade_3810,LONG,3,4.4198895034813014e-05,0.18617212968736413,0.18617212968736413,2022-01-05 20:45:00,2022-01-05 21:15:00
trade_3812,LONG,1,0.0001458444284486375,145.8444284486375,145.8444284486375,2022-01-05 21:45:00,2022-01-05 21:45:00
trade_3814,LONG,2,-8.399145060402924e-05,-26.880752321779237,-26.880752321779237,2022-01-05 22:45:00,2022-01-05 23:00:00
trade_3816,SHORT,94,-0.00044248963083882824,-0.11202303095000302,-0.11202303095000302,2022-01-06 07:00:00,2022-01-07 06:15:00
trade_3818,SHORT,7,-0.0006325124888812896,-1.3127364172430307,-1.3127364172430307,2022-01-07 06:45:00,2022-01-07 08:15:00
trade_3820,SHORT,8,0.0004951742716665319,0.7149599357149795,0.7149599357149795,2022-01-07 08:45:00,2022-01-07 10:30:00
trade_3822,SHORT,4,-0.0028325814193806594,-3.421170253866086,-3.421170253866086,2022-01-07 13:45:00,2022-01-07 14:30:00
trade_3824,LONG,1,0.0008463780376449307,846.3780376449308,846.3780376449308,2022-01-07 15:45:00,2022-01-07 15:45:00
trade_3826,LONG,1,-0.00017190499426319493,-171.90499426319494,-171.90499426319494,2022-01-07 16:15:00,2022-01-07 16:15:00
trade_3828,LONG,6,0.0008632726495522664,1.060234816303713,1.060234816303713,2022-01-07 16:45:00,2022-01-07 18:00:00
trade_3830,LONG,3,0.00030812029259892415,0.9366703290122159,0.9366703290122159,2022-01-07 18:30:00,2022-01-07 19:00:00
trade_3832,LONG,1,3.08023348194045e-05,30.802334819404503,30.802334819404503,2022-01-07 19:30:00,2022-01-07 19:30:00
trade_3834,LONG,4,-4.404345327502468e-06,-0.014717874421181137,-0.014717874421181137,2022-01-09 23:15:00,2022-01-10 00:00:00
trade_3836,LONG,2,-0.00016730212160471055,-0.8667391221431803,-0.8667391221431803,2022-01-10 00:45:00,2022-01-10 01:00:00
trade_3838,LONG,1,-0.00035235150950767356,-352.3515095076736,-352.3515095076736,2022-01-10 01:45:00,2022-01-10 01:45:00
trade_3840,LONG,48,-0.0037372651939270307,-1.6125590694165566,-1.6125590694165566,2022-01-10 03:00:00,2022-01-10 14:45:00
trade_3842,LONG,5,0.00041500371449995947,0.5008480620406026,0.5008480620406026,2022-01-10 15:45:00,2022-01-10 16:45:00
trade_3844,LONG,85,-0.0005605368942519667,-0.2218129856234913,-0.2218129856234913,2022-01-10 17:15:00,2022-01-11 14:15:00
trade_3846,LONG,8,0.003975815385623867,2.5701396041343885,2.5701396041343885,2022-01-11 14:45:00,2022-01-11 16:30:00
trade_3848,LONG,5,-0.0005106015965991664,-0.9885213946577214,-0.9885213946577214,2022-01-11 17:00:00,2022-01-11 18:00:00
trade_3850,LONG,23,0.0010692011710602607,0.8452564734100707,0.8452564734100707,2022-01-11 18:30:00,2022-01-12 00:00:00
trade_3852,SHORT,1,-1.758396342598052e-05,-17.58396342598052,-17.58396342598052,2022-01-12 06:15:00,2022-01-12 06:15:00
trade_3854,SHORT,1,0.0009455017910311373,945.5017910311373,945.5017910311373,2022-01-12 06:45:00,2022-01-12 06:45:00
trade_3856,LONG,1,5.282527162208823e-05,52.82527162208823,52.82527162208823,2022-01-12 07:30:00,2022-01-12 07:30:00
trade_3858,LONG,1,0.00029044310379839456,290.4431037983946,290.4431037983946,2022-01-12 08:30:00,2022-01-12 08:30:00
trade_3860,LONG,24,0.005635177625277135,1.6338016262051156,1.6338016262051156,2022-01-12 10:30:00,2022-01-12 16:15:00
trade_3862,LONG,1,0.00034092548485911765,340.92548485911766,340.92548485911766,2022-01-12 17:30:00,2022-01-12 17:30:00
trade_3864,LONG,2,-0.00010052557400939362,-10.84435786522569,-10.84435786522569,2022-01-12 18:15:00,2022-01-12 18:30:00
trade_3866,LONG,1,0.0005112865522848952,511.28655228489527,511.28655228489527,2022-01-12 19:00:00,2022-01-12 19:00:00
trade_3868,LONG,2,-0.0003144557975307917,-1.885704564866322,-1.885704564866322,2022-01-12 20:00:00,2022-01-12 20:15:00
trade_3870,LONG,1,-7.429112071579885e-05,-74.29112071579885,-74.29112071579885,2022-01-12 22:45:00,2022-01-12 22:45:00
trade_3872,LONG,2,-6.991143098421628e-05,-0.2630856372797349,-0.2630856372797349,2022-01-13 00:15:00,2022-01-13 00:30:00
trade_3874,LONG,1,0.0001223562315804666,122.3562315804666,122.3562315804666,2022-01-13 01:00:00,2022-01-13 01:00:00
trade_3876,LONG,1,0.00026218390603218887,262.1839060321889,262.1839060321889,2022-01-13 01:30:00,2022-01-13 01:30:00
trade_3878,LONG,1,0.00031029637923303056,310.29637923303056,310.29637923303056,2022-01-13 02:00:00,2022-01-13 02:00:00
trade_3880,LONG,1,0.00017040501818520832,170.40501818520832,170.40501818520832,2022-01-13 02:30:00,2022-01-13 02:30:00
trade_3882,LONG,3,-8.739998170151277e-05,-0.3378052934349685,-0.3378052934349685,2022-01-13 03:00:00,2022-01-13 03:30:00
trade_3884,LONG,1,0.00011360756463809141,113.60756463809142,113.60756463809142,2022-01-13 04:00:00,2022-01-13 04:00:00
trade_3886,LONG,288,-0.0038392636557187595,-0.6188906509535084,-0.6188906509535084,2022-01-13 04:45:00,2022-01-18 04:30:00
trade_3888,LONG,6,-0.00031140829167908426,-0.4468515596355372,-0.4468515596355372,2022-01-18 05:00:00,2022-01-18 06:15:00
trade_3890,LONG,75,-0.006998360407283576,-2.0570337050328775,-2.0570337050328775,2022-01-18 06:45:00,2022-01-19 01:15:00
trade_3892,LONG,2,-0.00018106941411686033,-2.5208499952601073,-2.5208499952601073,2022-01-19 01:45:00,2022-01-19 02:00:00
trade_3894,LONG,1,-9.27187113644088e-05,-92.7187113644088,-92.7187113644088,2022-01-19 02:30:00,2022-01-19 02:30:00
trade_3896,LONG,42,0.0016102672331388605,0.7245202049758805,0.7245202049758805,2022-01-19 03:15:00,2022-01-19 13:30:00
trade_3898,SHORT,1,0.0006432058304120911,643.2058304120911,643.2058304120911,2022-01-19 20:45:00,2022-01-19 20:45:00
trade_3900,LONG,4,-0.0004534458661137186,-0.9545105831151336,-0.9545105831151336,2022-01-20 02:00:00,2022-01-20 02:45:00
trade_3902,LONG,17,-0.0023164979288788717,-1.981779003839945,-1.981779003839945,2022-01-20 07:45:00,2022-01-20 11:45:00
trade_3904,LONG,1,5.734412874870734e-05,57.34412874870734,57.34412874870734,2022-01-20 12:15:00,2022-01-20 12:15:00
trade_3906,LONG,4,-0.0005992087099794655,-0.9271096732486122,-0.9271096732486122,2022-01-20 14:00:00,2022-01-20 14:45:00
trade_3908,LONG,2,0.0004011753167874431,1.0294807998689877,1.0294807998689877,2022-01-20 15:15:00,2022-01-20 15:30:00
trade_3910,LONG,5,-0.0008198600526236547,-0.9153393661271253,-0.9153393661271253,2022-01-20 16:00:00,2022-01-20 17:00:00
trade_3912,LONG,4,-0.0008387632707311421,-2.8405793134091573,-2.8405793134091573,2022-01-20 17:30:00,2022-01-20 18:15:00
trade_3914,LONG,13,-0.000521454782243585,-0.37323768599729273,-0.37323768599729273,2022-01-20 18:45:00,2022-01-20 21:45:00
trade_3916,LONG,1,0.0001060909465633647,106.09094656336471,106.09094656336471,2022-01-20 22:15:00,2022-01-20 22:15:00
trade_3918,LONG,6,0.00034468435209145055,1.1317367672213667,1.1317367672213667,2022-01-20 22:45:00,2022-01-21 00:00:00
trade_3920,SHORT,96,-0.0024380776007658154,-0.8320591273850944,-0.8320591273850944,2022-01-21 00:30:00,2022-01-24 00:15:00
trade_3922,SHORT,4,-7.499641564733709e-05,-0.13267566550494392,-0.13267566550494392,2022-01-24 00:45:00,2022-01-24 01:30:00
trade_3924,SHORT,1,0.0001544132410216363,154.4132410216363,154.4132410216363,2022-01-24 02:45:00,2022-01-24 02:45:00
trade_3925,LONG,16,-0.0007945020876356624,-0.8098974632402818,-0.8098974632402818,2022-01-24 03:00:00,2022-01-24 06:45:00
trade_3927,SHORT,1,0.0002563524595146587,256.3524595146587,256.3524595146587,2022-01-24 16:15:00,2022-01-24 16:15:00
trade_3929,SHORT,7,-0.001179154281219441,-1.693575306611017,-1.693575306611017,2022-01-24 17:15:00,2022-01-24 18:45:00
trade_3931,SHORT,1,0.0007415712822076889,741.5712822076889,741.5712822076889,2022-01-24 19:15:00,2022-01-24 19:15:00
trade_3933,SHORT,1,0.0003532991553152654,353.2991553152654,353.2991553152654,2022-01-24 19:45:00,2022-01-24 19:45:00
trade_3935,SHORT,3,-0.0001280921558552083,-0.47421940880226016,-0.47421940880226016,2022-01-24 20:15:00,2022-01-24 20:45:00
trade_3937,SHORT,1,-3.090473615324212e-05,-30.90473615324212,-30.90473615324212,2022-01-24 21:15:00,2022-01-24 21:15:00
trade_3939,SHORT,1,1.3243775977232858e-05,13.24377597723286,13.24377597723286,2022-01-24 22:00:00,2022-01-24 22:00:00
trade_3941,SHORT,97,0.0018650702597690582,0.6333698256158377,0.6333698256158377,2022-01-25 00:00:00,2022-01-26 00:00:00
trade_3943,LONG,3,-3.538304356465169e-05,-0.1295472996777388,-0.1295472996777388,2022-01-26 00:45:00,2022-01-26 01:15:00
trade_3945,LONG,2,0.000543993856997635,34.673842682441,34.673842682441,2022-01-26 01:45:00,2022-01-26 02:00:00
trade_3947,LONG,10,-0.0004909538535657115,-0.8380111926237797,-0.8380111926237797,2022-01-26 02:30:00,2022-01-26 04:45:00
trade_3949,LONG,95,-0.007025301223471314,-1.7469027370232948,-1.7469027370232948,2022-01-26 06:45:00,2022-01-27 06:15:00
trade_3951,LONG,28,-0.007186634422282284,-2.1187105502728336,-2.1187105502728336,2022-01-27 06:45:00,2022-01-27 13:30:00
trade_3953,LONG,3,0.000874108297152323,1.7056035026701848,1.7056035026701848,2022-01-27 14:00:00,2022-01-27 14:30:00
trade_3955,LONG,47,0.0001031225971670713,0.04238696401891201,0.04238696401891201,2022-01-27 15:15:00,2022-01-28 02:45:00
trade_3957,LONG,2,1.587000929975657e-16,2.0859533039810602e-12,2.0859533039810602e-12,2022-01-28 03:30:00,2022-01-28 03:45:00
trade_3959,LONG,2,2.690064247836404e-05,0.21212273738594237,0.21212273738594237,2022-01-28 04:15:00,2022-01-28 04:30:00
trade_3961,LONG,2,0.00020173446881105103,0.6427677555816533,0.6427677555816533,2022-01-28 05:00:00,2022-01-28 05:15:00
trade_3963,LONG,7,-0.0002289557160264227,-0.14545033657836962,-0.14545033657836962,2022-01-28 07:15:00,2022-01-28 08:45:00
trade_3965,LONG,2,-0.00014820104172034976,-0.18889204566501705,-0.18889204566501705,2022-01-28 09:15:00,2022-01-28 09:30:00
trade_3966,SHORT,5,-0.0003951539804806485,-1.767536470714406,-1.767536470714406,2022-01-28 09:45:00,2022-01-28 10:45:00
trade_3967,LONG,12,0.002833345689461285,1.0351478507228074,1.0351478507228074,2022-01-28 11:00:00,2022-01-28 13:45:00
trade_3969,LONG,47,0.0006141143386981256,0.23877039972108144,0.23877039972108144,2022-01-28 14:15:00,2022-01-31 01:45:00
trade_3971,LONG,2,-8.961537088825132e-05,-0.33674740143662735,-0.33674740143662735,2022-01-31 03:00:00,2022-01-31 03:15:00
trade_3973,LONG,8,0.0005417300123305539,0.5616085478437668,0.5616085478437668,2022-01-31 06:00:00,2022-01-31 07:45:00
trade_3975,LONG,25,0.0014309288721218718,0.47969173406855414,0.47969173406855414,2022-01-31 08:15:00,2022-01-31 14:15:00
trade_3977,LONG,46,0.0034036929212650354,1.3302549189507804,1.3302549189507804,2022-01-31 14:45:00,2022-02-01 02:00:00
trade_3979,LONG,1,0.0004497013569055646,449.70135690556464,449.70135690556464,2022-02-01 02:30:00,2022-02-01 02:30:00
trade_3981,LONG,4,5.3413810153135426e-05,0.13449740205944943,0.13449740205944943,2022-02-01 03:00:00,2022-02-01 03:45:00
trade_3983,LONG,16,0.0019203334478267626,0.9052080667133208,0.9052080667133208,2022-02-01 04:15:00,2022-02-01 08:00:00
trade_3985,LONG,4,0.0009723847946378479,1.227242104490155,1.227242104490155,2022-02-01 08:30:00,2022-02-01 09:15:00
trade_3987,LONG,57,0.0006612186633554707,0.25001326368451665,0.25001326368451665,2022-02-01 13:45:00,2022-02-02 03:45:00
trade_3989,LONG,7,-3.54567494172903e-05,-0.03394821555437608,-0.03394821555437608,2022-02-02 08:00:00,2022-02-02 09:30:00
trade_3991,LONG,2,0.0009071900964030999,1.9725057318457302,1.9725057318457302,2022-02-02 10:00:00,2022-02-02 10:15:00
